Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_030873655.1	Primary Assembly	Un			JARPVW010000427.1	Chromosome			unplaced-scaffold	135887			scaffold_544
GCA_030873655.1	Primary Assembly	Un			JARPVW010000428.1	Chromosome			unplaced-scaffold	135568			scaffold_545
GCA_030873655.1	Primary Assembly	Un			JARPVW010000429.1	Chromosome			unplaced-scaffold	135465			scaffold_547
GCA_030873655.1	Primary Assembly	Un			JARPVW010000430.1	Chromosome			unplaced-scaffold	135373			scaffold_549
GCA_030873655.1	Primary Assembly	Un			JARPVW010000431.1	Chromosome			unplaced-scaffold	135220			scaffold_551
GCA_030873655.1	Primary Assembly	Un			JARPVW010000432.1	Chromosome			unplaced-scaffold	135642			scaffold_552
GCA_030873655.1	Primary Assembly	Un			JARPVW010000433.1	Chromosome			unplaced-scaffold	136072			scaffold_553
GCA_030873655.1	Primary Assembly	Un			JARPVW010000434.1	Chromosome			unplaced-scaffold	135164			scaffold_555
GCA_030873655.1	Primary Assembly	Un			JARPVW010000435.1	Chromosome			unplaced-scaffold	135012			scaffold_556
GCA_030873655.1	Primary Assembly	Un			JARPVW010000436.1	Chromosome			unplaced-scaffold	135086			scaffold_557
GCA_030873655.1	Primary Assembly	Un			JARPVW010000437.1	Chromosome			unplaced-scaffold	135206			scaffold_558
GCA_030873655.1	Primary Assembly	Un			JARPVW010000438.1	Chromosome			unplaced-scaffold	134397			scaffold_561
GCA_030873655.1	Primary Assembly	Un			JARPVW010000439.1	Chromosome			unplaced-scaffold	133867			scaffold_563
GCA_030873655.1	Primary Assembly	Un			JARPVW010000440.1	Chromosome			unplaced-scaffold	134397			scaffold_564
GCA_030873655.1	Primary Assembly	Un			JARPVW010000441.1	Chromosome			unplaced-scaffold	134362			scaffold_565
GCA_030873655.1	Primary Assembly	Un			JARPVW010000442.1	Chromosome			unplaced-scaffold	134301			scaffold_567
GCA_030873655.1	Primary Assembly	Un			JARPVW010000443.1	Chromosome			unplaced-scaffold	134173			scaffold_568
GCA_030873655.1	Primary Assembly	Un			JARPVW010000444.1	Chromosome			unplaced-scaffold	134780			scaffold_569
GCA_030873655.1	Primary Assembly	Un			JARPVW010000445.1	Chromosome			unplaced-scaffold	134669			scaffold_570
GCA_030873655.1	Primary Assembly	Un			JARPVW010000446.1	Chromosome			unplaced-scaffold	133997			scaffold_571
GCA_030873655.1	Primary Assembly	Un			JARPVW010000447.1	Chromosome			unplaced-scaffold	134416			scaffold_572
GCA_030873655.1	Primary Assembly	Un			JARPVW010000448.1	Chromosome			unplaced-scaffold	134314			scaffold_573
GCA_030873655.1	Primary Assembly	Un			JARPVW010000449.1	Chromosome			unplaced-scaffold	133818			scaffold_574
GCA_030873655.1	Primary Assembly	Un			JARPVW010000450.1	Chromosome			unplaced-scaffold	133681			scaffold_575
GCA_030873655.1	Primary Assembly	Un			JARPVW010000451.1	Chromosome			unplaced-scaffold	134521			scaffold_576
GCA_030873655.1	Primary Assembly	Un			JARPVW010000452.1	Chromosome			unplaced-scaffold	133530			scaffold_578
GCA_030873655.1	Primary Assembly	Un			JARPVW010000453.1	Chromosome			unplaced-scaffold	133530			scaffold_579
GCA_030873655.1	Primary Assembly	Un			JARPVW010000454.1	Chromosome			unplaced-scaffold	133494			scaffold_580
GCA_030873655.1	Primary Assembly	Un			JARPVW010000455.1	Chromosome			unplaced-scaffold	134651			scaffold_581
GCA_030873655.1	Primary Assembly	Un			JARPVW010000456.1	Chromosome			unplaced-scaffold	133264			scaffold_582
GCA_030873655.1	Primary Assembly	Un			JARPVW010000457.1	Chromosome			unplaced-scaffold	133903			scaffold_583
GCA_030873655.1	Primary Assembly	Un			JARPVW010000458.1	Chromosome			unplaced-scaffold	133155			scaffold_584
GCA_030873655.1	Primary Assembly	Un			JARPVW010000459.1	Chromosome			unplaced-scaffold	133506			scaffold_585
GCA_030873655.1	Primary Assembly	Un			JARPVW010000460.1	Chromosome			unplaced-scaffold	132982			scaffold_586
GCA_030873655.1	Primary Assembly	Un			JARPVW010000461.1	Chromosome			unplaced-scaffold	132917			scaffold_588
GCA_030873655.1	Primary Assembly	Un			JARPVW010000462.1	Chromosome			unplaced-scaffold	133136			scaffold_589
GCA_030873655.1	Primary Assembly	Un			JARPVW010000463.1	Chromosome			unplaced-scaffold	132655			scaffold_590
GCA_030873655.1	Primary Assembly	Un			JARPVW010000464.1	Chromosome			unplaced-scaffold	132559			scaffold_591
GCA_030873655.1	Primary Assembly	Un			JARPVW010000465.1	Chromosome			unplaced-scaffold	132564			scaffold_592
GCA_030873655.1	Primary Assembly	Un			JARPVW010000466.1	Chromosome			unplaced-scaffold	132368			scaffold_594
GCA_030873655.1	Primary Assembly	Un			JARPVW010000467.1	Chromosome			unplaced-scaffold	132983			scaffold_595
GCA_030873655.1	Primary Assembly	Un			JARPVW010000468.1	Chromosome			unplaced-scaffold	132270			scaffold_596
GCA_030873655.1	Primary Assembly	Un			JARPVW010000469.1	Chromosome			unplaced-scaffold	132226			scaffold_597
GCA_030873655.1	Primary Assembly	Un			JARPVW010000470.1	Chromosome			unplaced-scaffold	132881			scaffold_598
GCA_030873655.1	Primary Assembly	Un			JARPVW010000471.1	Chromosome			unplaced-scaffold	132278			scaffold_599
GCA_030873655.1	Primary Assembly	Un			JARPVW010000472.1	Chromosome			unplaced-scaffold	131805			scaffold_600
GCA_030873655.1	Primary Assembly	Un			JARPVW010000473.1	Chromosome			unplaced-scaffold	131718			scaffold_601
GCA_030873655.1	Primary Assembly	Un			JARPVW010000474.1	Chromosome			unplaced-scaffold	132401			scaffold_602
GCA_030873655.1	Primary Assembly	Un			JARPVW010000475.1	Chromosome			unplaced-scaffold	131897			scaffold_603
GCA_030873655.1	Primary Assembly	Un			JARPVW010000476.1	Chromosome			unplaced-scaffold	131424			scaffold_604
GCA_030873655.1	Primary Assembly	Un			JARPVW010000477.1	Chromosome			unplaced-scaffold	131462			scaffold_605
GCA_030873655.1	Primary Assembly	Un			JARPVW010000478.1	Chromosome			unplaced-scaffold	131420			scaffold_606
GCA_030873655.1	Primary Assembly	Un			JARPVW010000479.1	Chromosome			unplaced-scaffold	131759			scaffold_607
GCA_030873655.1	Primary Assembly	Un			JARPVW010000480.1	Chromosome			unplaced-scaffold	131242			scaffold_608
GCA_030873655.1	Primary Assembly	Un			JARPVW010000481.1	Chromosome			unplaced-scaffold	131223			scaffold_609
GCA_030873655.1	Primary Assembly	Un			JARPVW010000482.1	Chromosome			unplaced-scaffold	130991			scaffold_610
GCA_030873655.1	Primary Assembly	Un			JARPVW010000483.1	Chromosome			unplaced-scaffold	131162			scaffold_612
GCA_030873655.1	Primary Assembly	Un			JARPVW010000484.1	Chromosome			unplaced-scaffold	130864			scaffold_613
GCA_030873655.1	Primary Assembly	Un			JARPVW010000485.1	Chromosome			unplaced-scaffold	130808			scaffold_615
GCA_030873655.1	Primary Assembly	Un			JARPVW010000486.1	Chromosome			unplaced-scaffold	131322			scaffold_616
GCA_030873655.1	Primary Assembly	Un			JARPVW010000487.1	Chromosome			unplaced-scaffold	131045			scaffold_617
GCA_030873655.1	Primary Assembly	Un			JARPVW010000488.1	Chromosome			unplaced-scaffold	130719			scaffold_618
GCA_030873655.1	Primary Assembly	Un			JARPVW010000489.1	Chromosome			unplaced-scaffold	130707			scaffold_619
GCA_030873655.1	Primary Assembly	Un			JARPVW010000490.1	Chromosome			unplaced-scaffold	130464			scaffold_620
GCA_030873655.1	Primary Assembly	Un			JARPVW010000491.1	Chromosome			unplaced-scaffold	130389			scaffold_621
GCA_030873655.1	Primary Assembly	Un			JARPVW010000492.1	Chromosome			unplaced-scaffold	130644			scaffold_622
GCA_030873655.1	Primary Assembly	Un			JARPVW010000493.1	Chromosome			unplaced-scaffold	130083			scaffold_623
GCA_030873655.1	Primary Assembly	Un			JARPVW010000494.1	Chromosome			unplaced-scaffold	130070			scaffold_624
GCA_030873655.1	Primary Assembly	Un			JARPVW010000495.1	Chromosome			unplaced-scaffold	130052			scaffold_625
GCA_030873655.1	Primary Assembly	Un			JARPVW010000496.1	Chromosome			unplaced-scaffold	129957			scaffold_626
GCA_030873655.1	Primary Assembly	Un			JARPVW010000497.1	Chromosome			unplaced-scaffold	129953			scaffold_627
GCA_030873655.1	Primary Assembly	Un			JARPVW010000498.1	Chromosome			unplaced-scaffold	129827			scaffold_628
GCA_030873655.1	Primary Assembly	Un			JARPVW010000499.1	Chromosome			unplaced-scaffold	130023			scaffold_629
GCA_030873655.1	Primary Assembly	Un			JARPVW010000500.1	Chromosome			unplaced-scaffold	130054			scaffold_630
GCA_030873655.1	Primary Assembly	Un			JARPVW010000501.1	Chromosome			unplaced-scaffold	129556			scaffold_631
GCA_030873655.1	Primary Assembly	Un			JARPVW010000502.1	Chromosome			unplaced-scaffold	130096			scaffold_632
GCA_030873655.1	Primary Assembly	Un			JARPVW010000503.1	Chromosome			unplaced-scaffold	129527			scaffold_633
GCA_030873655.1	Primary Assembly	Un			JARPVW010000504.1	Chromosome			unplaced-scaffold	129518			scaffold_634
GCA_030873655.1	Primary Assembly	Un			JARPVW010000505.1	Chromosome			unplaced-scaffold	130196			scaffold_635
GCA_030873655.1	Primary Assembly	Un			JARPVW010000506.1	Chromosome			unplaced-scaffold	129483			scaffold_636
GCA_030873655.1	Primary Assembly	Un			JARPVW010000507.1	Chromosome			unplaced-scaffold	129411			scaffold_637
GCA_030873655.1	Primary Assembly	Un			JARPVW010000508.1	Chromosome			unplaced-scaffold	129983			scaffold_638
GCA_030873655.1	Primary Assembly	Un			JARPVW010000509.1	Chromosome			unplaced-scaffold	129221			scaffold_639
GCA_030873655.1	Primary Assembly	Un			JARPVW010000510.1	Chromosome			unplaced-scaffold	129460			scaffold_640
GCA_030873655.1	Primary Assembly	Un			JARPVW010000511.1	Chromosome			unplaced-scaffold	128941			scaffold_641
GCA_030873655.1	Primary Assembly	Un			JARPVW010000512.1	Chromosome			unplaced-scaffold	129235			scaffold_643
GCA_030873655.1	Primary Assembly	Un			JARPVW010000513.1	Chromosome			unplaced-scaffold	128826			scaffold_644
GCA_030873655.1	Primary Assembly	Un			JARPVW010000514.1	Chromosome			unplaced-scaffold	128623			scaffold_646
GCA_030873655.1	Primary Assembly	Un			JARPVW010000515.1	Chromosome			unplaced-scaffold	128433			scaffold_647
GCA_030873655.1	Primary Assembly	Un			JARPVW010000516.1	Chromosome			unplaced-scaffold	128363			scaffold_648
GCA_030873655.1	Primary Assembly	Un			JARPVW010000517.1	Chromosome			unplaced-scaffold	129058			scaffold_649
GCA_030873655.1	Primary Assembly	Un			JARPVW010000518.1	Chromosome			unplaced-scaffold	128142			scaffold_651
GCA_030873655.1	Primary Assembly	Un			JARPVW010000519.1	Chromosome			unplaced-scaffold	129646			scaffold_652
GCA_030873655.1	Primary Assembly	Un			JARPVW010000520.1	Chromosome			unplaced-scaffold	128251			scaffold_653
GCA_030873655.1	Primary Assembly	Un			JARPVW010000521.1	Chromosome			unplaced-scaffold	128006			scaffold_654
GCA_030873655.1	Primary Assembly	Un			JARPVW010000522.1	Chromosome			unplaced-scaffold	128459			scaffold_655
GCA_030873655.1	Primary Assembly	Un			JARPVW010000523.1	Chromosome			unplaced-scaffold	127882			scaffold_656
GCA_030873655.1	Primary Assembly	Un			JARPVW010000524.1	Chromosome			unplaced-scaffold	127728			scaffold_659
GCA_030873655.1	Primary Assembly	Un			JARPVW010000525.1	Chromosome			unplaced-scaffold	127806			scaffold_660
GCA_030873655.1	Primary Assembly	Un			JARPVW010000526.1	Chromosome			unplaced-scaffold	127634			scaffold_662
GCA_030873655.1	Primary Assembly	Un			JARPVW010000527.1	Chromosome			unplaced-scaffold	127577			scaffold_663
GCA_030873655.1	Primary Assembly	Un			JARPVW010000528.1	Chromosome			unplaced-scaffold	127589			scaffold_664
GCA_030873655.1	Primary Assembly	Un			JARPVW010000529.1	Chromosome			unplaced-scaffold	127552			scaffold_665
GCA_030873655.1	Primary Assembly	Un			JARPVW010000530.1	Chromosome			unplaced-scaffold	127620			scaffold_666
GCA_030873655.1	Primary Assembly	Un			JARPVW010000531.1	Chromosome			unplaced-scaffold	127810			scaffold_667
GCA_030873655.1	Primary Assembly	Un			JARPVW010000532.1	Chromosome			unplaced-scaffold	129163			scaffold_668
GCA_030873655.1	Primary Assembly	Un			JARPVW010000533.1	Chromosome			unplaced-scaffold	127193			scaffold_669
GCA_030873655.1	Primary Assembly	Un			JARPVW010000534.1	Chromosome			unplaced-scaffold	127818			scaffold_670
GCA_030873655.1	Primary Assembly	Un			JARPVW010000535.1	Chromosome			unplaced-scaffold	127664			scaffold_671
GCA_030873655.1	Primary Assembly	Un			JARPVW010000536.1	Chromosome			unplaced-scaffold	127138			scaffold_672
GCA_030873655.1	Primary Assembly	Un			JARPVW010000537.1	Chromosome			unplaced-scaffold	127201			scaffold_673
GCA_030873655.1	Primary Assembly	Un			JARPVW010000538.1	Chromosome			unplaced-scaffold	127513			scaffold_675
GCA_030873655.1	Primary Assembly	Un			JARPVW010000539.1	Chromosome			unplaced-scaffold	127198			scaffold_676
GCA_030873655.1	Primary Assembly	Un			JARPVW010000540.1	Chromosome			unplaced-scaffold	126808			scaffold_677
GCA_030873655.1	Primary Assembly	Un			JARPVW010000541.1	Chromosome			unplaced-scaffold	127247			scaffold_678
GCA_030873655.1	Primary Assembly	Un			JARPVW010000542.1	Chromosome			unplaced-scaffold	126680			scaffold_679
GCA_030873655.1	Primary Assembly	Un			JARPVW010000543.1	Chromosome			unplaced-scaffold	126669			scaffold_680
GCA_030873655.1	Primary Assembly	Un			JARPVW010000544.1	Chromosome			unplaced-scaffold	126636			scaffold_681
GCA_030873655.1	Primary Assembly	Un			JARPVW010000545.1	Chromosome			unplaced-scaffold	126602			scaffold_682
GCA_030873655.1	Primary Assembly	Un			JARPVW010000546.1	Chromosome			unplaced-scaffold	126513			scaffold_683
GCA_030873655.1	Primary Assembly	Un			JARPVW010000547.1	Chromosome			unplaced-scaffold	126480			scaffold_684
GCA_030873655.1	Primary Assembly	Un			JARPVW010000548.1	Chromosome			unplaced-scaffold	126489			scaffold_685
GCA_030873655.1	Primary Assembly	Un			JARPVW010000549.1	Chromosome			unplaced-scaffold	126363			scaffold_686
GCA_030873655.1	Primary Assembly	Un			JARPVW010000550.1	Chromosome			unplaced-scaffold	126499			scaffold_688
GCA_030873655.1	Primary Assembly	Un			JARPVW010000551.1	Chromosome			unplaced-scaffold	126469			scaffold_689
GCA_030873655.1	Primary Assembly	Un			JARPVW010000552.1	Chromosome			unplaced-scaffold	126513			scaffold_690
GCA_030873655.1	Primary Assembly	Un			JARPVW010000553.1	Chromosome			unplaced-scaffold	125984			scaffold_692
GCA_030873655.1	Primary Assembly	Un			JARPVW010000554.1	Chromosome			unplaced-scaffold	125950			scaffold_693
GCA_030873655.1	Primary Assembly	Un			JARPVW010000555.1	Chromosome			unplaced-scaffold	125807			scaffold_695
GCA_030873655.1	Primary Assembly	Un			JARPVW010000556.1	Chromosome			unplaced-scaffold	125827			scaffold_696
GCA_030873655.1	Primary Assembly	Un			JARPVW010000557.1	Chromosome			unplaced-scaffold	125772			scaffold_697
GCA_030873655.1	Primary Assembly	Un			JARPVW010000558.1	Chromosome			unplaced-scaffold	126052			scaffold_699
GCA_030873655.1	Primary Assembly	Un			JARPVW010000559.1	Chromosome			unplaced-scaffold	126359			scaffold_700
GCA_030873655.1	Primary Assembly	Un			JARPVW010000560.1	Chromosome			unplaced-scaffold	125689			scaffold_701
GCA_030873655.1	Primary Assembly	Un			JARPVW010000561.1	Chromosome			unplaced-scaffold	126394			scaffold_702
GCA_030873655.1	Primary Assembly	Un			JARPVW010000562.1	Chromosome			unplaced-scaffold	125565			scaffold_704
GCA_030873655.1	Primary Assembly	Un			JARPVW010000563.1	Chromosome			unplaced-scaffold	125714			scaffold_705
GCA_030873655.1	Primary Assembly	Un			JARPVW010000564.1	Chromosome			unplaced-scaffold	125574			scaffold_706
GCA_030873655.1	Primary Assembly	Un			JARPVW010000565.1	Chromosome			unplaced-scaffold	126378			scaffold_707
GCA_030873655.1	Primary Assembly	Un			JARPVW010000566.1	Chromosome			unplaced-scaffold	125383			scaffold_708
GCA_030873655.1	Primary Assembly	Un			JARPVW010000567.1	Chromosome			unplaced-scaffold	125362			scaffold_709
GCA_030873655.1	Primary Assembly	Un			JARPVW010000568.1	Chromosome			unplaced-scaffold	125340			scaffold_710
GCA_030873655.1	Primary Assembly	Un			JARPVW010000569.1	Chromosome			unplaced-scaffold	125254			scaffold_711
GCA_030873655.1	Primary Assembly	Un			JARPVW010000570.1	Chromosome			unplaced-scaffold	125211			scaffold_712
GCA_030873655.1	Primary Assembly	Un			JARPVW010000571.1	Chromosome			unplaced-scaffold	125193			scaffold_713
GCA_030873655.1	Primary Assembly	Un			JARPVW010000572.1	Chromosome			unplaced-scaffold	125776			scaffold_715
GCA_030873655.1	Primary Assembly	Un			JARPVW010000573.1	Chromosome			unplaced-scaffold	125016			scaffold_716
GCA_030873655.1	Primary Assembly	Un			JARPVW010000574.1	Chromosome			unplaced-scaffold	124552			scaffold_719
GCA_030873655.1	Primary Assembly	Un			JARPVW010000575.1	Chromosome			unplaced-scaffold	124480			scaffold_720
GCA_030873655.1	Primary Assembly	Un			JARPVW010000576.1	Chromosome			unplaced-scaffold	124464			scaffold_721
GCA_030873655.1	Primary Assembly	Un			JARPVW010000577.1	Chromosome			unplaced-scaffold	124444			scaffold_723
GCA_030873655.1	Primary Assembly	Un			JARPVW010000578.1	Chromosome			unplaced-scaffold	125577			scaffold_724
GCA_030873655.1	Primary Assembly	Un			JARPVW010000579.1	Chromosome			unplaced-scaffold	124344			scaffold_725
GCA_030873655.1	Primary Assembly	Un			JARPVW010000580.1	Chromosome			unplaced-scaffold	124333			scaffold_726
GCA_030873655.1	Primary Assembly	Un			JARPVW010000581.1	Chromosome			unplaced-scaffold	124231			scaffold_727
GCA_030873655.1	Primary Assembly	Un			JARPVW010000582.1	Chromosome			unplaced-scaffold	124398			scaffold_728
GCA_030873655.1	Primary Assembly	Un			JARPVW010000583.1	Chromosome			unplaced-scaffold	124094			scaffold_729
GCA_030873655.1	Primary Assembly	Un			JARPVW010000584.1	Chromosome			unplaced-scaffold	124488			scaffold_730
GCA_030873655.1	Primary Assembly	Un			JARPVW010000585.1	Chromosome			unplaced-scaffold	123903			scaffold_732
GCA_030873655.1	Primary Assembly	Un			JARPVW010000586.1	Chromosome			unplaced-scaffold	123863			scaffold_733
GCA_030873655.1	Primary Assembly	Un			JARPVW010000587.1	Chromosome			unplaced-scaffold	124504			scaffold_734
GCA_030873655.1	Primary Assembly	Un			JARPVW010000588.1	Chromosome			unplaced-scaffold	124212			scaffold_735
GCA_030873655.1	Primary Assembly	Un			JARPVW010000589.1	Chromosome			unplaced-scaffold	124215			scaffold_736
GCA_030873655.1	Primary Assembly	Un			JARPVW010000590.1	Chromosome			unplaced-scaffold	123856			scaffold_738
GCA_030873655.1	Primary Assembly	Un			JARPVW010000591.1	Chromosome			unplaced-scaffold	123705			scaffold_739
GCA_030873655.1	Primary Assembly	Un			JARPVW010000592.1	Chromosome			unplaced-scaffold	123393			scaffold_740
GCA_030873655.1	Primary Assembly	Un			JARPVW010000593.1	Chromosome			unplaced-scaffold	123389			scaffold_741
GCA_030873655.1	Primary Assembly	Un			JARPVW010000594.1	Chromosome			unplaced-scaffold	123270			scaffold_743
GCA_030873655.1	Primary Assembly	Un			JARPVW010000595.1	Chromosome			unplaced-scaffold	123847			scaffold_744
GCA_030873655.1	Primary Assembly	Un			JARPVW010000596.1	Chromosome			unplaced-scaffold	123730			scaffold_748
GCA_030873655.1	Primary Assembly	Un			JARPVW010000597.1	Chromosome			unplaced-scaffold	123613			scaffold_749
GCA_030873655.1	Primary Assembly	Un			JARPVW010000598.1	Chromosome			unplaced-scaffold	123055			scaffold_750
GCA_030873655.1	Primary Assembly	Un			JARPVW010000599.1	Chromosome			unplaced-scaffold	123417			scaffold_751
GCA_030873655.1	Primary Assembly	Un			JARPVW010000600.1	Chromosome			unplaced-scaffold	123293			scaffold_752
GCA_030873655.1	Primary Assembly	Un			JARPVW010000601.1	Chromosome			unplaced-scaffold	122924			scaffold_753
GCA_030873655.1	Primary Assembly	Un			JARPVW010000602.1	Chromosome			unplaced-scaffold	122876			scaffold_754
GCA_030873655.1	Primary Assembly	Un			JARPVW010000603.1	Chromosome			unplaced-scaffold	122831			scaffold_755
GCA_030873655.1	Primary Assembly	Un			JARPVW010000604.1	Chromosome			unplaced-scaffold	123603			scaffold_756
GCA_030873655.1	Primary Assembly	Un			JARPVW010000605.1	Chromosome			unplaced-scaffold	122749			scaffold_758
GCA_030873655.1	Primary Assembly	Un			JARPVW010000606.1	Chromosome			unplaced-scaffold	122750			scaffold_759
GCA_030873655.1	Primary Assembly	Un			JARPVW010000607.1	Chromosome			unplaced-scaffold	122647			scaffold_760
GCA_030873655.1	Primary Assembly	Un			JARPVW010000608.1	Chromosome			unplaced-scaffold	122542			scaffold_761
GCA_030873655.1	Primary Assembly	Un			JARPVW010000609.1	Chromosome			unplaced-scaffold	122308			scaffold_762
GCA_030873655.1	Primary Assembly	Un			JARPVW010000610.1	Chromosome			unplaced-scaffold	122699			scaffold_763
GCA_030873655.1	Primary Assembly	Un			JARPVW010000611.1	Chromosome			unplaced-scaffold	122765			scaffold_764
GCA_030873655.1	Primary Assembly	Un			JARPVW010000612.1	Chromosome			unplaced-scaffold	122512			scaffold_766
GCA_030873655.1	Primary Assembly	Un			JARPVW010000613.1	Chromosome			unplaced-scaffold	122716			scaffold_767
GCA_030873655.1	Primary Assembly	Un			JARPVW010000614.1	Chromosome			unplaced-scaffold	122138			scaffold_768
GCA_030873655.1	Primary Assembly	Un			JARPVW010000615.1	Chromosome			unplaced-scaffold	122136			scaffold_769
GCA_030873655.1	Primary Assembly	Un			JARPVW010000616.1	Chromosome			unplaced-scaffold	122608			scaffold_770
GCA_030873655.1	Primary Assembly	Un			JARPVW010000617.1	Chromosome			unplaced-scaffold	122587			scaffold_771
GCA_030873655.1	Primary Assembly	Un			JARPVW010000618.1	Chromosome			unplaced-scaffold	122240			scaffold_772
GCA_030873655.1	Primary Assembly	Un			JARPVW010000619.1	Chromosome			unplaced-scaffold	122505			scaffold_773
GCA_030873655.1	Primary Assembly	Un			JARPVW010000620.1	Chromosome			unplaced-scaffold	122348			scaffold_774
GCA_030873655.1	Primary Assembly	Un			JARPVW010000621.1	Chromosome			unplaced-scaffold	122537			scaffold_775
GCA_030873655.1	Primary Assembly	Un			JARPVW010000622.1	Chromosome			unplaced-scaffold	121788			scaffold_776
GCA_030873655.1	Primary Assembly	Un			JARPVW010000623.1	Chromosome			unplaced-scaffold	121979			scaffold_777
GCA_030873655.1	Primary Assembly	Un			JARPVW010000624.1	Chromosome			unplaced-scaffold	121752			scaffold_778
GCA_030873655.1	Primary Assembly	Un			JARPVW010000625.1	Chromosome			unplaced-scaffold	121712			scaffold_779
GCA_030873655.1	Primary Assembly	Un			JARPVW010000626.1	Chromosome			unplaced-scaffold	121681			scaffold_780
GCA_030873655.1	Primary Assembly	Un			JARPVW010000627.1	Chromosome			unplaced-scaffold	121766			scaffold_783
GCA_030873655.1	Primary Assembly	Un			JARPVW010000628.1	Chromosome			unplaced-scaffold	121419			scaffold_784
GCA_030873655.1	Primary Assembly	Un			JARPVW010000629.1	Chromosome			unplaced-scaffold	121395			scaffold_786
GCA_030873655.1	Primary Assembly	Un			JARPVW010000630.1	Chromosome			unplaced-scaffold	122204			scaffold_787
GCA_030873655.1	Primary Assembly	Un			JARPVW010000631.1	Chromosome			unplaced-scaffold	121153			scaffold_788
GCA_030873655.1	Primary Assembly	Un			JARPVW010000632.1	Chromosome			unplaced-scaffold	121136			scaffold_789
GCA_030873655.1	Primary Assembly	Un			JARPVW010000633.1	Chromosome			unplaced-scaffold	121573			scaffold_790
GCA_030873655.1	Primary Assembly	Un			JARPVW010000634.1	Chromosome			unplaced-scaffold	121539			scaffold_791
GCA_030873655.1	Primary Assembly	Un			JARPVW010000635.1	Chromosome			unplaced-scaffold	121146			scaffold_792
GCA_030873655.1	Primary Assembly	Un			JARPVW010000636.1	Chromosome			unplaced-scaffold	120929			scaffold_793
GCA_030873655.1	Primary Assembly	Un			JARPVW010000637.1	Chromosome			unplaced-scaffold	120753			scaffold_795
GCA_030873655.1	Primary Assembly	Un			JARPVW010000638.1	Chromosome			unplaced-scaffold	120989			scaffold_796
GCA_030873655.1	Primary Assembly	Un			JARPVW010000639.1	Chromosome			unplaced-scaffold	122031			scaffold_797
GCA_030873655.1	Primary Assembly	Un			JARPVW010000640.1	Chromosome			unplaced-scaffold	120688			scaffold_798
GCA_030873655.1	Primary Assembly	Un			JARPVW010000641.1	Chromosome			unplaced-scaffold	121552			scaffold_799
GCA_030873655.1	Primary Assembly	Un			JARPVW010000642.1	Chromosome			unplaced-scaffold	120499			scaffold_800
GCA_030873655.1	Primary Assembly	Un			JARPVW010000643.1	Chromosome			unplaced-scaffold	120823			scaffold_802
GCA_030873655.1	Primary Assembly	Un			JARPVW010000644.1	Chromosome			unplaced-scaffold	120137			scaffold_803
GCA_030873655.1	Primary Assembly	Un			JARPVW010000645.1	Chromosome			unplaced-scaffold	120087			scaffold_805
GCA_030873655.1	Primary Assembly	Un			JARPVW010000646.1	Chromosome			unplaced-scaffold	119950			scaffold_806
GCA_030873655.1	Primary Assembly	Un			JARPVW010000647.1	Chromosome			unplaced-scaffold	119947			scaffold_807
GCA_030873655.1	Primary Assembly	Un			JARPVW010000648.1	Chromosome			unplaced-scaffold	120034			scaffold_808
GCA_030873655.1	Primary Assembly	Un			JARPVW010000649.1	Chromosome			unplaced-scaffold	120369			scaffold_809
GCA_030873655.1	Primary Assembly	Un			JARPVW010000650.1	Chromosome			unplaced-scaffold	119497			scaffold_811
GCA_030873655.1	Primary Assembly	Un			JARPVW010000651.1	Chromosome			unplaced-scaffold	119452			scaffold_812
GCA_030873655.1	Primary Assembly	Un			JARPVW010000652.1	Chromosome			unplaced-scaffold	119401			scaffold_813
GCA_030873655.1	Primary Assembly	Un			JARPVW010000653.1	Chromosome			unplaced-scaffold	119427			scaffold_814
GCA_030873655.1	Primary Assembly	Un			JARPVW010000654.1	Chromosome			unplaced-scaffold	119248			scaffold_816
GCA_030873655.1	Primary Assembly	Un			JARPVW010000655.1	Chromosome			unplaced-scaffold	119220			scaffold_817
GCA_030873655.1	Primary Assembly	Un			JARPVW010000656.1	Chromosome			unplaced-scaffold	119128			scaffold_819
GCA_030873655.1	Primary Assembly	Un			JARPVW010000657.1	Chromosome			unplaced-scaffold	119124			scaffold_820
GCA_030873655.1	Primary Assembly	Un			JARPVW010000658.1	Chromosome			unplaced-scaffold	119045			scaffold_821
GCA_030873655.1	Primary Assembly	Un			JARPVW010000659.1	Chromosome			unplaced-scaffold	119043			scaffold_822
GCA_030873655.1	Primary Assembly	Un			JARPVW010000660.1	Chromosome			unplaced-scaffold	119078			scaffold_823
GCA_030873655.1	Primary Assembly	Un			JARPVW010000661.1	Chromosome			unplaced-scaffold	119028			scaffold_824
GCA_030873655.1	Primary Assembly	Un			JARPVW010000662.1	Chromosome			unplaced-scaffold	118947			scaffold_825
GCA_030873655.1	Primary Assembly	Un			JARPVW010000663.1	Chromosome			unplaced-scaffold	118920			scaffold_826
GCA_030873655.1	Primary Assembly	Un			JARPVW010000664.1	Chromosome			unplaced-scaffold	119280			scaffold_827
GCA_030873655.1	Primary Assembly	Un			JARPVW010000665.1	Chromosome			unplaced-scaffold	118762			scaffold_828
