Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_023065735.1	Primary Assembly	Un			JACYVW010000275.1	Chromosome			unplaced-scaffold	37680			sq0363
GCA_023065735.1	Primary Assembly	Un			JACYVW010000277.1	Chromosome			unplaced-scaffold	37447			sq0365
GCA_023065735.1	Primary Assembly	Un			JACYVW010000278.1	Chromosome			unplaced-scaffold	37174			sq0366
GCA_023065735.1	Primary Assembly	Un			JACYVW010000279.1	Chromosome			unplaced-scaffold	36979			sq0367
GCA_023065735.1	Primary Assembly	Un			JACYVW010000281.1	Chromosome			unplaced-scaffold	36902			sq0369
GCA_023065735.1	Primary Assembly	Un			JACYVW010000282.1	Chromosome			unplaced-scaffold	36880			sq0370
GCA_023065735.1	Primary Assembly	Un			JACYVW010000284.1	Chromosome			unplaced-scaffold	36729			sq0372
GCA_023065735.1	Primary Assembly	Un			JACYVW010000286.1	Chromosome			unplaced-scaffold	35977			sq0374
GCA_023065735.1	Primary Assembly	Un			JACYVW010000288.1	Chromosome			unplaced-scaffold	35684			sq0376
GCA_023065735.1	Primary Assembly	Un			JACYVW010000291.1	Chromosome			unplaced-scaffold	34824			sq0379
GCA_023065735.1	Primary Assembly	Un			JACYVW010000292.1	Chromosome			unplaced-scaffold	34687			sq0380
GCA_023065735.1	Primary Assembly	Un			JACYVW010000293.1	Chromosome			unplaced-scaffold	34672			sq0381
GCA_023065735.1	Primary Assembly	Un			JACYVW010000296.1	Chromosome			unplaced-scaffold	34118			sq0384
GCA_023065735.1	Primary Assembly	Un			JACYVW010000297.1	Chromosome			unplaced-scaffold	33933			sq0385
GCA_023065735.1	Primary Assembly	Un			JACYVW010000298.1	Chromosome			unplaced-scaffold	33811			sq0386
GCA_023065735.1	Primary Assembly	Un			JACYVW010000299.1	Chromosome			unplaced-scaffold	33804			sq0387
GCA_023065735.1	Primary Assembly	Un			JACYVW010000300.1	Chromosome			unplaced-scaffold	33462			sq0388
GCA_023065735.1	Primary Assembly	Un			JACYVW010000301.1	Chromosome			unplaced-scaffold	33320			sq0389
GCA_023065735.1	Primary Assembly	Un			JACYVW010000303.1	Chromosome			unplaced-scaffold	32393			sq0391
GCA_023065735.1	Primary Assembly	Un			JACYVW010000304.1	Chromosome			unplaced-scaffold	32378			sq0392
GCA_023065735.1	Primary Assembly	Un			JACYVW010000305.1	Chromosome			unplaced-scaffold	32309			sq0393
GCA_023065735.1	Primary Assembly	Un			JACYVW010000306.1	Chromosome			unplaced-scaffold	32223			sq0394
GCA_023065735.1	Primary Assembly	Un			JACYVW010000307.1	Chromosome			unplaced-scaffold	32154			sq0395
GCA_023065735.1	Primary Assembly	Un			JACYVW010000308.1	Chromosome			unplaced-scaffold	31854			sq0396
GCA_023065735.1	Primary Assembly	Un			JACYVW010000309.1	Chromosome			unplaced-scaffold	31352			sq0397
GCA_023065735.1	Primary Assembly	Un			JACYVW010000310.1	Chromosome			unplaced-scaffold	31274			sq0398
GCA_023065735.1	Primary Assembly	Un			JACYVW010000311.1	Chromosome			unplaced-scaffold	30965			sq0399
GCA_023065735.1	Primary Assembly	Un			JACYVW010000312.1	Chromosome			unplaced-scaffold	30885			sq0400
GCA_023065735.1	Primary Assembly	Un			JACYVW010000313.1	Chromosome			unplaced-scaffold	29954			sq0401
GCA_023065735.1	Primary Assembly	Un			JACYVW010000314.1	Chromosome			unplaced-scaffold	29920			sq0402
GCA_023065735.1	Primary Assembly	Un			JACYVW010000316.1	Chromosome			unplaced-scaffold	29746			sq0404
GCA_023065735.1	Primary Assembly	Un			JACYVW010000317.1	Chromosome			unplaced-scaffold	29532			sq0405
GCA_023065735.1	Primary Assembly	Un			JACYVW010000318.1	Chromosome			unplaced-scaffold	29511			sq0406
GCA_023065735.1	Primary Assembly	Un			JACYVW010000321.1	Chromosome			unplaced-scaffold	28772			sq0409
GCA_023065735.1	Primary Assembly	Un			JACYVW010000323.1	Chromosome			unplaced-scaffold	28284			sq0411
GCA_023065735.1	Primary Assembly	Un			JACYVW010000325.1	Chromosome			unplaced-scaffold	28268			sq0413
GCA_023065735.1	Primary Assembly	Un			JACYVW010000326.1	Chromosome			unplaced-scaffold	28267			sq0414
GCA_023065735.1	Primary Assembly	Un			JACYVW010000328.1	Chromosome			unplaced-scaffold	27822			sq0416
GCA_023065735.1	Primary Assembly	Un			JACYVW010000329.1	Chromosome			unplaced-scaffold	27780			sq0417
GCA_023065735.1	Primary Assembly	Un			JACYVW010000330.1	Chromosome			unplaced-scaffold	27682			sq0418
GCA_023065735.1	Primary Assembly	Un			JACYVW010000331.1	Chromosome			unplaced-scaffold	27628			sq0419
GCA_023065735.1	Primary Assembly	Un			JACYVW010000332.1	Chromosome			unplaced-scaffold	27597			sq0420
GCA_023065735.1	Primary Assembly	Un			JACYVW010000333.1	Chromosome			unplaced-scaffold	27555			sq0421
GCA_023065735.1	Primary Assembly	Un			JACYVW010000334.1	Chromosome			unplaced-scaffold	27047			sq0422
GCA_023065735.1	Primary Assembly	Un			JACYVW010000336.1	Chromosome			unplaced-scaffold	26186			sq0424
GCA_023065735.1	Primary Assembly	Un			JACYVW010000337.1	Chromosome			unplaced-scaffold	26138			sq0425
GCA_023065735.1	Primary Assembly	Un			JACYVW010000338.1	Chromosome			unplaced-scaffold	26069			sq0426
GCA_023065735.1	Primary Assembly	Un			JACYVW010000340.1	Chromosome			unplaced-scaffold	25645			sq0428
GCA_023065735.1	Primary Assembly	Un			JACYVW010000341.1	Chromosome			unplaced-scaffold	25433			sq0429
GCA_023065735.1	Primary Assembly	Un			JACYVW010000342.1	Chromosome			unplaced-scaffold	25405			sq0430
GCA_023065735.1	Primary Assembly	Un			JACYVW010000343.1	Chromosome			unplaced-scaffold	25326			sq0431
GCA_023065735.1	Primary Assembly	Un			JACYVW010000344.1	Chromosome			unplaced-scaffold	25057			sq0432
GCA_023065735.1	Primary Assembly	Un			JACYVW010000345.1	Chromosome			unplaced-scaffold	25006			sq0433
GCA_023065735.1	Primary Assembly	Un			JACYVW010000346.1	Chromosome			unplaced-scaffold	24650			sq0434
GCA_023065735.1	Primary Assembly	Un			JACYVW010000347.1	Chromosome			unplaced-scaffold	24638			sq0435
GCA_023065735.1	Primary Assembly	Un			JACYVW010000348.1	Chromosome			unplaced-scaffold	24636			sq0436
GCA_023065735.1	Primary Assembly	Un			JACYVW010000349.1	Chromosome			unplaced-scaffold	24181			sq0437
GCA_023065735.1	Primary Assembly	Un			JACYVW010000350.1	Chromosome			unplaced-scaffold	24119			sq0438
GCA_023065735.1	Primary Assembly	Un			JACYVW010000351.1	Chromosome			unplaced-scaffold	24109			sq0439
GCA_023065735.1	Primary Assembly	Un			JACYVW010000352.1	Chromosome			unplaced-scaffold	24057			sq0440
GCA_023065735.1	Primary Assembly	Un			JACYVW010000353.1	Chromosome			unplaced-scaffold	24018			sq0441
GCA_023065735.1	Primary Assembly	Un			JACYVW010000354.1	Chromosome			unplaced-scaffold	24002			sq0442
GCA_023065735.1	Primary Assembly	Un			JACYVW010000357.1	Chromosome			unplaced-scaffold	23870			sq0445
GCA_023065735.1	Primary Assembly	Un			JACYVW010000358.1	Chromosome			unplaced-scaffold	23856			sq0446
GCA_023065735.1	Primary Assembly	Un			JACYVW010000359.1	Chromosome			unplaced-scaffold	23828			sq0447
GCA_023065735.1	Primary Assembly	Un			JACYVW010000360.1	Chromosome			unplaced-scaffold	23698			sq0448
GCA_023065735.1	Primary Assembly	Un			JACYVW010000361.1	Chromosome			unplaced-scaffold	23614			sq0449
GCA_023065735.1	Primary Assembly	Un			JACYVW010000363.1	Chromosome			unplaced-scaffold	23561			sq0451
GCA_023065735.1	Primary Assembly	Un			JACYVW010000364.1	Chromosome			unplaced-scaffold	23462			sq0452
GCA_023065735.1	Primary Assembly	Un			JACYVW010000365.1	Chromosome			unplaced-scaffold	23276			sq0453
GCA_023065735.1	Primary Assembly	Un			JACYVW010000366.1	Chromosome			unplaced-scaffold	23189			sq0454
GCA_023065735.1	Primary Assembly	Un			JACYVW010000367.1	Chromosome			unplaced-scaffold	23087			sq0455
GCA_023065735.1	Primary Assembly	Un			JACYVW010000369.1	Chromosome			unplaced-scaffold	22921			sq0457
GCA_023065735.1	Primary Assembly	Un			JACYVW010000371.1	Chromosome			unplaced-scaffold	22313			sq0459
GCA_023065735.1	Primary Assembly	Un			JACYVW010000372.1	Chromosome			unplaced-scaffold	22253			sq0460
GCA_023065735.1	Primary Assembly	Un			JACYVW010000374.1	Chromosome			unplaced-scaffold	22205			sq0462
GCA_023065735.1	Primary Assembly	Un			JACYVW010000376.1	Chromosome			unplaced-scaffold	22132			sq0464
GCA_023065735.1	Primary Assembly	Un			JACYVW010000377.1	Chromosome			unplaced-scaffold	22119			sq0465
GCA_023065735.1	Primary Assembly	Un			JACYVW010000378.1	Chromosome			unplaced-scaffold	22021			sq0466
GCA_023065735.1	Primary Assembly	Un			JACYVW010000379.1	Chromosome			unplaced-scaffold	21916			sq0467
GCA_023065735.1	Primary Assembly	Un			JACYVW010000380.1	Chromosome			unplaced-scaffold	21783			sq0468
GCA_023065735.1	Primary Assembly	Un			JACYVW010000381.1	Chromosome			unplaced-scaffold	21467			sq0469
GCA_023065735.1	Primary Assembly	Un			JACYVW010000382.1	Chromosome			unplaced-scaffold	21148			sq0470
GCA_023065735.1	Primary Assembly	Un			JACYVW010000383.1	Chromosome			unplaced-scaffold	20968			sq0471
GCA_023065735.1	Primary Assembly	Un			JACYVW010000384.1	Chromosome			unplaced-scaffold	20943			sq0472
GCA_023065735.1	Primary Assembly	Un			JACYVW010000385.1	Chromosome			unplaced-scaffold	20888			sq0473
GCA_023065735.1	Primary Assembly	Un			JACYVW010000386.1	Chromosome			unplaced-scaffold	20658			sq0474
GCA_023065735.1	Primary Assembly	Un			JACYVW010000387.1	Chromosome			unplaced-scaffold	20418			sq0475
GCA_023065735.1	Primary Assembly	Un			JACYVW010000388.1	Chromosome			unplaced-scaffold	20341			sq0476
GCA_023065735.1	Primary Assembly	Un			JACYVW010000389.1	Chromosome			unplaced-scaffold	20236			sq0477
GCA_023065735.1	Primary Assembly	Un			JACYVW010000390.1	Chromosome			unplaced-scaffold	20098			sq0478
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000128.1	Chloroplast			unlocalized-scaffold	107450		53	sq0216
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000129.1	Chloroplast			unlocalized-scaffold	107268		53	sq0217
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000130.1	Chloroplast			unlocalized-scaffold	105005		53	sq0218
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000131.1	Chloroplast			unlocalized-scaffold	104978		53	sq0219
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000136.1	Chloroplast			unlocalized-scaffold	103320		53	sq0224
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000138.1	Chloroplast			unlocalized-scaffold	102974		53	sq0226
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000140.1	Chloroplast			unlocalized-scaffold	101704		53	sq0228
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000141.1	Chloroplast			unlocalized-scaffold	101493		53	sq0229
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000144.1	Chloroplast			unlocalized-scaffold	99080		53	sq0232
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000189.1	Chloroplast			unlocalized-scaffold	68699		53	sq0277
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000196.1	Chloroplast			unlocalized-scaffold	64886		53	sq0284
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000198.1	Chloroplast			unlocalized-scaffold	63087		53	sq0286
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000206.1	Chloroplast			unlocalized-scaffold	58282		53	sq0294
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000208.1	Chloroplast			unlocalized-scaffold	58033		53	sq0296
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000209.1	Chloroplast			unlocalized-scaffold	58017		53	sq0297
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000210.1	Chloroplast			unlocalized-scaffold	57503		53	sq0298
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000216.1	Chloroplast			unlocalized-scaffold	53374		53	sq0304
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000223.1	Chloroplast			unlocalized-scaffold	51778		53	sq0311
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000224.1	Chloroplast			unlocalized-scaffold	51576		53	sq0312
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000229.1	Chloroplast			unlocalized-scaffold	49071		53	sq0317
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000233.1	Chloroplast			unlocalized-scaffold	47816		53	sq0321
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000235.1	Chloroplast			unlocalized-scaffold	47618		53	sq0323
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000250.1	Chloroplast			unlocalized-scaffold	41166		53	sq0338
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000251.1	Chloroplast			unlocalized-scaffold	41096		53	sq0339
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000256.1	Chloroplast			unlocalized-scaffold	40549		53	sq0344
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000257.1	Chloroplast			unlocalized-scaffold	40281		53	sq0345
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000265.1	Chloroplast			unlocalized-scaffold	39353		53	sq0353
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000267.1	Chloroplast			unlocalized-scaffold	38806		53	sq0355
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000276.1	Chloroplast			unlocalized-scaffold	37594		53	sq0364
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000280.1	Chloroplast			unlocalized-scaffold	36916		53	sq0368
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000283.1	Chloroplast			unlocalized-scaffold	36779		53	sq0371
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000285.1	Chloroplast			unlocalized-scaffold	36368		53	sq0373
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000287.1	Chloroplast			unlocalized-scaffold	35781		53	sq0375
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000289.1	Chloroplast			unlocalized-scaffold	35393		53	sq0377
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000290.1	Chloroplast			unlocalized-scaffold	35179		53	sq0378
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000294.1	Chloroplast			unlocalized-scaffold	34549		53	sq0382
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000295.1	Chloroplast			unlocalized-scaffold	34520		53	sq0383
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000302.1	Chloroplast			unlocalized-scaffold	32597		53	sq0390
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000315.1	Chloroplast			unlocalized-scaffold	29797		53	sq0403
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000319.1	Chloroplast			unlocalized-scaffold	29274		53	sq0407
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000320.1	Chloroplast			unlocalized-scaffold	28900		53	sq0408
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000322.1	Chloroplast			unlocalized-scaffold	28708		53	sq0410
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000324.1	Chloroplast			unlocalized-scaffold	28284		53	sq0412
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000327.1	Chloroplast			unlocalized-scaffold	28222		53	sq0415
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000335.1	Chloroplast			unlocalized-scaffold	26595		53	sq0423
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000339.1	Chloroplast			unlocalized-scaffold	25900		53	sq0427
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000355.1	Chloroplast			unlocalized-scaffold	23922		53	sq0443
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000356.1	Chloroplast			unlocalized-scaffold	23914		53	sq0444
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000362.1	Chloroplast			unlocalized-scaffold	23605		53	sq0450
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000368.1	Chloroplast			unlocalized-scaffold	22982		53	sq0456
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000370.1	Chloroplast			unlocalized-scaffold	22845		53	sq0458
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000373.1	Chloroplast			unlocalized-scaffold	22209		53	sq0461
GCA_023065735.1	non-nuclear	Pltd			JACYVW010000375.1	Chloroplast			unlocalized-scaffold	22154		53	sq0463
