Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_003713225.1	Primary Assembly	Un			RHJU01000429.1	Chromosome		NW_020850633.1	unplaced-scaffold	18262			SczI0sq_432;HRSCAF=1335
GCF_003713225.1	Primary Assembly	Un			RHJU01000430.1	Chromosome		NW_020850634.1	unplaced-scaffold	23975			SczI0sq_433;HRSCAF=1336
GCF_003713225.1	Primary Assembly	Un			RHJU01000431.1	Chromosome		NW_020850635.1	unplaced-scaffold	39723			SczI0sq_434;HRSCAF=1337
GCF_003713225.1	Primary Assembly	Un			RHJU01000432.1	Chromosome		NW_020850636.1	unplaced-scaffold	11470			SczI0sq_435;HRSCAF=1338
GCF_003713225.1	Primary Assembly	Un			RHJU01000433.1	Chromosome		NW_020850637.1	unplaced-scaffold	18273			SczI0sq_436;HRSCAF=1340
GCF_003713225.1	Primary Assembly	Un			RHJU01000434.1	Chromosome		NW_020850638.1	unplaced-scaffold	26512			SczI0sq_437;HRSCAF=1341
GCF_003713225.1	Primary Assembly	Un			RHJU01000435.1	Chromosome		NW_020850639.1	unplaced-scaffold	20561			SczI0sq_438;HRSCAF=1342
GCF_003713225.1	Primary Assembly	Un			RHJU01000436.1	Chromosome		NW_020850640.1	unplaced-scaffold	16215			SczI0sq_439;HRSCAF=1344
GCF_003713225.1	Primary Assembly	Un			RHJU01000437.1	Chromosome		NW_020850641.1	unplaced-scaffold	26416			SczI0sq_440;HRSCAF=1345
GCF_003713225.1	Primary Assembly	Un			RHJU01000438.1	Chromosome		NW_020850642.1	unplaced-scaffold	31823			SczI0sq_441;HRSCAF=1346
GCF_003713225.1	Primary Assembly	Un			RHJU01000439.1	Chromosome		NW_020850643.1	unplaced-scaffold	12578			SczI0sq_442;HRSCAF=1347
GCF_003713225.1	Primary Assembly	Un			RHJU01000440.1	Chromosome		NW_020850644.1	unplaced-scaffold	14073			SczI0sq_443;HRSCAF=1348
GCF_003713225.1	Primary Assembly	Un			RHJU01000441.1	Chromosome		NW_020850645.1	unplaced-scaffold	5774			SczI0sq_444;HRSCAF=1350
GCF_003713225.1	Primary Assembly	Un			RHJU01000442.1	Chromosome		NW_020850646.1	unplaced-scaffold	16992			SczI0sq_445;HRSCAF=1351
GCF_003713225.1	Primary Assembly	Un			RHJU01000443.1	Chromosome		NW_020850647.1	unplaced-scaffold	25102			SczI0sq_446;HRSCAF=1352
GCF_003713225.1	Primary Assembly	Un			RHJU01000444.1	Chromosome		NW_020850648.1	unplaced-scaffold	17186			SczI0sq_447;HRSCAF=1353
GCF_003713225.1	Primary Assembly	Un			RHJU01000445.1	Chromosome		NW_020850649.1	unplaced-scaffold	22338			SczI0sq_448;HRSCAF=1354
GCF_003713225.1	Primary Assembly	Un			RHJU01000446.1	Chromosome		NW_020850650.1	unplaced-scaffold	26188			SczI0sq_449;HRSCAF=1355
GCF_003713225.1	Primary Assembly	Un			RHJU01000447.1	Chromosome		NW_020850652.1	unplaced-scaffold	37581			SczI0sq_450;HRSCAF=1356
GCF_003713225.1	Primary Assembly	Un			RHJU01000448.1	Chromosome		NW_020850653.1	unplaced-scaffold	17030			SczI0sq_451;HRSCAF=1357
GCF_003713225.1	Primary Assembly	Un			RHJU01000449.1	Chromosome		NW_020850654.1	unplaced-scaffold	11071			SczI0sq_452;HRSCAF=1358
GCF_003713225.1	Primary Assembly	Un			RHJU01000450.1	Chromosome		NW_020850655.1	unplaced-scaffold	48056			SczI0sq_453;HRSCAF=1359
GCF_003713225.1	Primary Assembly	Un			RHJU01000451.1	Chromosome		NW_020850656.1	unplaced-scaffold	19221			SczI0sq_454;HRSCAF=1360
GCF_003713225.1	Primary Assembly	Un			RHJU01000452.1	Chromosome		NW_020850657.1	unplaced-scaffold	15285			SczI0sq_455;HRSCAF=1361
GCF_003713225.1	Primary Assembly	Un			RHJU01000453.1	Chromosome		NW_020850658.1	unplaced-scaffold	27254			SczI0sq_456;HRSCAF=1362
GCF_003713225.1	Primary Assembly	Un			RHJU01000454.1	Chromosome		NW_020850659.1	unplaced-scaffold	16503			SczI0sq_457;HRSCAF=1363
GCF_003713225.1	Primary Assembly	Un			RHJU01000455.1	Chromosome		NW_020850660.1	unplaced-scaffold	48283			SczI0sq_458;HRSCAF=1364
GCF_003713225.1	Primary Assembly	Un			RHJU01000456.1	Chromosome		NW_020850661.1	unplaced-scaffold	42433			SczI0sq_459;HRSCAF=1365
GCF_003713225.1	Primary Assembly	Un			RHJU01000457.1	Chromosome		NW_020850663.1	unplaced-scaffold	6888			SczI0sq_460;HRSCAF=1366
GCF_003713225.1	Primary Assembly	Un			RHJU01000458.1	Chromosome		NW_020850664.1	unplaced-scaffold	14515			SczI0sq_461;HRSCAF=1367
GCF_003713225.1	Primary Assembly	Un			RHJU01000459.1	Chromosome		NW_020850665.1	unplaced-scaffold	32195			SczI0sq_462;HRSCAF=1369
GCF_003713225.1	Primary Assembly	Un			RHJU01000460.1	Chromosome		NW_020850666.1	unplaced-scaffold	7798			SczI0sq_463;HRSCAF=1370
GCF_003713225.1	Primary Assembly	Un			RHJU01000461.1	Chromosome		NW_020850667.1	unplaced-scaffold	5322			SczI0sq_464;HRSCAF=1371
GCF_003713225.1	Primary Assembly	Un			RHJU01000462.1	Chromosome		NW_020850668.1	unplaced-scaffold	3908			SczI0sq_465;HRSCAF=1372
GCF_003713225.1	Primary Assembly	Un			RHJU01000463.1	Chromosome		NW_020850669.1	unplaced-scaffold	23345			SczI0sq_466;HRSCAF=1373
GCF_003713225.1	Primary Assembly	Un			RHJU01000464.1	Chromosome		NW_020850670.1	unplaced-scaffold	18456			SczI0sq_467;HRSCAF=1374
GCF_003713225.1	Primary Assembly	Un			RHJU01000465.1	Chromosome		NW_020850671.1	unplaced-scaffold	8131			SczI0sq_468;HRSCAF=1375
GCF_003713225.1	Primary Assembly	Un			RHJU01000466.1	Chromosome		NW_020850672.1	unplaced-scaffold	23329			SczI0sq_469;HRSCAF=1376
GCF_003713225.1	Primary Assembly	Un			RHJU01000467.1	Chromosome		NW_020850674.1	unplaced-scaffold	18021			SczI0sq_470;HRSCAF=1377
GCF_003713225.1	Primary Assembly	Un			RHJU01000468.1	Chromosome		NW_020850675.1	unplaced-scaffold	1953			SczI0sq_471;HRSCAF=1378
GCF_003713225.1	Primary Assembly	Un			RHJU01000469.1	Chromosome		NW_020850676.1	unplaced-scaffold	30926			SczI0sq_472;HRSCAF=1379
GCF_003713225.1	Primary Assembly	Un			RHJU01000470.1	Chromosome		NW_020850677.1	unplaced-scaffold	13003			SczI0sq_473;HRSCAF=1380
GCF_003713225.1	Primary Assembly	Un			RHJU01000471.1	Chromosome		NW_020850678.1	unplaced-scaffold	19225			SczI0sq_474;HRSCAF=1381
GCF_003713225.1	Primary Assembly	Un			RHJU01000472.1	Chromosome		NW_020850679.1	unplaced-scaffold	14265			SczI0sq_475;HRSCAF=1382
GCF_003713225.1	Primary Assembly	Un			RHJU01000473.1	Chromosome		NW_020850680.1	unplaced-scaffold	28472			SczI0sq_476;HRSCAF=1383
GCF_003713225.1	Primary Assembly	Un			RHJU01000474.1	Chromosome		NW_020850681.1	unplaced-scaffold	43076			SczI0sq_477;HRSCAF=1384
GCF_003713225.1	Primary Assembly	Un			RHJU01000475.1	Chromosome		NW_020850682.1	unplaced-scaffold	6586			SczI0sq_478;HRSCAF=1385
GCF_003713225.1	Primary Assembly	Un			RHJU01000476.1	Chromosome		NW_020850683.1	unplaced-scaffold	5638			SczI0sq_479;HRSCAF=1386
GCF_003713225.1	Primary Assembly	Un			RHJU01000477.1	Chromosome		NW_020850685.1	unplaced-scaffold	10983			SczI0sq_480;HRSCAF=1387
GCF_003713225.1	Primary Assembly	Un			RHJU01000478.1	Chromosome		NW_020850686.1	unplaced-scaffold	24239			SczI0sq_481;HRSCAF=1388
GCF_003713225.1	Primary Assembly	Un			RHJU01000479.1	Chromosome		NW_020850687.1	unplaced-scaffold	15226			SczI0sq_482;HRSCAF=1389
GCF_003713225.1	Primary Assembly	Un			RHJU01000480.1	Chromosome		NW_020850688.1	unplaced-scaffold	27493			SczI0sq_483;HRSCAF=1390
GCF_003713225.1	Primary Assembly	Un			RHJU01000481.1	Chromosome		NW_020850689.1	unplaced-scaffold	5020			SczI0sq_484;HRSCAF=1391
GCF_003713225.1	Primary Assembly	Un			RHJU01000482.1	Chromosome		NW_020850690.1	unplaced-scaffold	3649			SczI0sq_485;HRSCAF=1392
GCF_003713225.1	Primary Assembly	Un			RHJU01000483.1	Chromosome		NW_020850691.1	unplaced-scaffold	12780			SczI0sq_487;HRSCAF=1394
GCF_003713225.1	Primary Assembly	Un			RHJU01000484.1	Chromosome		NW_020850692.1	unplaced-scaffold	12175			SczI0sq_488;HRSCAF=1395
GCF_003713225.1	Primary Assembly	Un			RHJU01000485.1	Chromosome		NW_020850693.1	unplaced-scaffold	23500			SczI0sq_489;HRSCAF=1397
GCF_003713225.1	Primary Assembly	Un			RHJU01000486.1	Chromosome		NW_020850695.1	unplaced-scaffold	23176			SczI0sq_490;HRSCAF=1398
GCF_003713225.1	Primary Assembly	Un			RHJU01000487.1	Chromosome		NW_020850696.1	unplaced-scaffold	13174			SczI0sq_491;HRSCAF=1399
GCF_003713225.1	Primary Assembly	Un			RHJU01000488.1	Chromosome		NW_020850697.1	unplaced-scaffold	33461			SczI0sq_492;HRSCAF=1400
GCF_003713225.1	Primary Assembly	Un			RHJU01000489.1	Chromosome		NW_020850698.1	unplaced-scaffold	22954			SczI0sq_493;HRSCAF=1401
GCF_003713225.1	Primary Assembly	Un			RHJU01000490.1	Chromosome		NW_020850699.1	unplaced-scaffold	52579			SczI0sq_494;HRSCAF=1402
GCF_003713225.1	Primary Assembly	Un			RHJU01000491.1	Chromosome		NW_020850700.1	unplaced-scaffold	26516			SczI0sq_495;HRSCAF=1404
GCF_003713225.1	Primary Assembly	Un			RHJU01000492.1	Chromosome		NW_020850701.1	unplaced-scaffold	25874			SczI0sq_496;HRSCAF=1405
GCF_003713225.1	Primary Assembly	Un			RHJU01000493.1	Chromosome		NW_020850702.1	unplaced-scaffold	3101			SczI0sq_497;HRSCAF=1406
GCF_003713225.1	Primary Assembly	Un			RHJU01000494.1	Chromosome		NW_020850703.1	unplaced-scaffold	19712			SczI0sq_498;HRSCAF=1408
GCF_003713225.1	Primary Assembly	Un			RHJU01000495.1	Chromosome		NW_020850704.1	unplaced-scaffold	22692			SczI0sq_499;HRSCAF=1409
GCF_003713225.1	Primary Assembly	Un			RHJU01000496.1	Chromosome		NW_020850707.1	unplaced-scaffold	62995			SczI0sq_500;HRSCAF=1410
GCF_003713225.1	Primary Assembly	Un			RHJU01000497.1	Chromosome		NW_020850708.1	unplaced-scaffold	30358			SczI0sq_501;HRSCAF=1412
GCF_003713225.1	Primary Assembly	Un			RHJU01000498.1	Chromosome		NW_020850709.1	unplaced-scaffold	24042			SczI0sq_502;HRSCAF=1413
GCF_003713225.1	Primary Assembly	Un			RHJU01000499.1	Chromosome		NW_020850710.1	unplaced-scaffold	20471			SczI0sq_503;HRSCAF=1414
GCF_003713225.1	Primary Assembly	Un			RHJU01000500.1	Chromosome		NW_020850711.1	unplaced-scaffold	23442			SczI0sq_504;HRSCAF=1415
GCF_003713225.1	Primary Assembly	Un			RHJU01000501.1	Chromosome		NW_020850712.1	unplaced-scaffold	28188			SczI0sq_505;HRSCAF=1416
GCF_003713225.1	Primary Assembly	Un			RHJU01000502.1	Chromosome		NW_020850713.1	unplaced-scaffold	20268			SczI0sq_506;HRSCAF=1417
GCF_003713225.1	Primary Assembly	Un			RHJU01000503.1	Chromosome		NW_020850714.1	unplaced-scaffold	20477			SczI0sq_507;HRSCAF=1418
GCF_003713225.1	Primary Assembly	Un			RHJU01000504.1	Chromosome		NW_020850715.1	unplaced-scaffold	15272			SczI0sq_508;HRSCAF=1419
GCF_003713225.1	Primary Assembly	Un			RHJU01000505.1	Chromosome		NW_020850716.1	unplaced-scaffold	38392			SczI0sq_509;HRSCAF=1420
GCF_003713225.1	Primary Assembly	Un			RHJU01000506.1	Chromosome		NW_020850718.1	unplaced-scaffold	9688			SczI0sq_510;HRSCAF=1421
GCF_003713225.1	Primary Assembly	Un			RHJU01000507.1	Chromosome		NW_020850719.1	unplaced-scaffold	9830			SczI0sq_511;HRSCAF=1423
GCF_003713225.1	Primary Assembly	Un			RHJU01000508.1	Chromosome		NW_020850720.1	unplaced-scaffold	36834			SczI0sq_512;HRSCAF=1424
GCF_003713225.1	Primary Assembly	Un			RHJU01000509.1	Chromosome		NW_020850721.1	unplaced-scaffold	38316			SczI0sq_513;HRSCAF=1425
GCF_003713225.1	Primary Assembly	Un			RHJU01000510.1	Chromosome		NW_020850722.1	unplaced-scaffold	19103			SczI0sq_514;HRSCAF=1426
GCF_003713225.1	Primary Assembly	Un			RHJU01000511.1	Chromosome		NW_020850723.1	unplaced-scaffold	13963			SczI0sq_515;HRSCAF=1428
GCF_003713225.1	Primary Assembly	Un			RHJU01000512.1	Chromosome		NW_020850724.1	unplaced-scaffold	14360			SczI0sq_516;HRSCAF=1429
GCF_003713225.1	Primary Assembly	Un			RHJU01000513.1	Chromosome		NW_020850725.1	unplaced-scaffold	11990			SczI0sq_517;HRSCAF=1430
GCF_003713225.1	Primary Assembly	Un			RHJU01000514.1	Chromosome		NW_020850726.1	unplaced-scaffold	30125			SczI0sq_518;HRSCAF=1431
GCF_003713225.1	Primary Assembly	Un			RHJU01000515.1	Chromosome		NW_020850727.1	unplaced-scaffold	10213			SczI0sq_519;HRSCAF=1432
GCF_003713225.1	Primary Assembly	Un			RHJU01000516.1	Chromosome		NW_020850729.1	unplaced-scaffold	17970			SczI0sq_520;HRSCAF=1434
GCF_003713225.1	Primary Assembly	Un			RHJU01000517.1	Chromosome		NW_020850730.1	unplaced-scaffold	12324			SczI0sq_521;HRSCAF=1435
GCF_003713225.1	Primary Assembly	Un			RHJU01000518.1	Chromosome		NW_020850731.1	unplaced-scaffold	60097			SczI0sq_522;HRSCAF=1436
GCF_003713225.1	Primary Assembly	Un			RHJU01000519.1	Chromosome		NW_020850732.1	unplaced-scaffold	22808			SczI0sq_523;HRSCAF=1437
GCF_003713225.1	Primary Assembly	Un			RHJU01000520.1	Chromosome		NW_020850733.1	unplaced-scaffold	30636			SczI0sq_524;HRSCAF=1438
GCF_003713225.1	Primary Assembly	Un			RHJU01000521.1	Chromosome		NW_020850734.1	unplaced-scaffold	32514			SczI0sq_525;HRSCAF=1439
GCF_003713225.1	Primary Assembly	Un			RHJU01000522.1	Chromosome		NW_020850735.1	unplaced-scaffold	3527			SczI0sq_526;HRSCAF=1440
GCF_003713225.1	Primary Assembly	Un			RHJU01000523.1	Chromosome		NW_020850736.1	unplaced-scaffold	27903			SczI0sq_527;HRSCAF=1441
GCF_003713225.1	Primary Assembly	Un			RHJU01000524.1	Chromosome		NW_020850737.1	unplaced-scaffold	8903			SczI0sq_528;HRSCAF=1442
GCF_003713225.1	Primary Assembly	Un			RHJU01000525.1	Chromosome		NW_020850738.1	unplaced-scaffold	29175			SczI0sq_529;HRSCAF=1443
GCF_003713225.1	Primary Assembly	Un			RHJU01000526.1	Chromosome		NW_020850740.1	unplaced-scaffold	18887			SczI0sq_530;HRSCAF=1444
GCF_003713225.1	Primary Assembly	Un			RHJU01000527.1	Chromosome		NW_020850741.1	unplaced-scaffold	20751			SczI0sq_531;HRSCAF=1445
GCF_003713225.1	Primary Assembly	Un			RHJU01000528.1	Chromosome		NW_020850742.1	unplaced-scaffold	12217			SczI0sq_532;HRSCAF=1446
GCF_003713225.1	Primary Assembly	Un			RHJU01000529.1	Chromosome		NW_020850743.1	unplaced-scaffold	17732			SczI0sq_533;HRSCAF=1447
GCF_003713225.1	Primary Assembly	Un			RHJU01000530.1	Chromosome		NW_020850744.1	unplaced-scaffold	14753			SczI0sq_534;HRSCAF=1448
GCF_003713225.1	Primary Assembly	Un			RHJU01000531.1	Chromosome		NW_020850745.1	unplaced-scaffold	36721			SczI0sq_535;HRSCAF=1449
GCF_003713225.1	Primary Assembly	Un			RHJU01000532.1	Chromosome		NW_020850746.1	unplaced-scaffold	26779			SczI0sq_536;HRSCAF=1450
GCF_003713225.1	Primary Assembly	Un			RHJU01000533.1	Chromosome		NW_020850747.1	unplaced-scaffold	17012			SczI0sq_537;HRSCAF=1451
GCF_003713225.1	Primary Assembly	Un			RHJU01000534.1	Chromosome		NW_020850748.1	unplaced-scaffold	4800			SczI0sq_538;HRSCAF=1452
GCF_003713225.1	Primary Assembly	Un			RHJU01000535.1	Chromosome		NW_020850749.1	unplaced-scaffold	11858			SczI0sq_539;HRSCAF=1453
GCF_003713225.1	Primary Assembly	Un			RHJU01000536.1	Chromosome		NW_020850750.1	unplaced-scaffold	8568			SczI0sq_540;HRSCAF=1454
GCF_003713225.1	Primary Assembly	Un			RHJU01000537.1	Chromosome		NW_020850751.1	unplaced-scaffold	35194			SczI0sq_541;HRSCAF=1455
GCF_003713225.1	Primary Assembly	Un			RHJU01000538.1	Chromosome		NW_020850752.1	unplaced-scaffold	26014			SczI0sq_542;HRSCAF=1456
GCF_003713225.1	Primary Assembly	Un			RHJU01000539.1	Chromosome		NW_020850753.1	unplaced-scaffold	21659			SczI0sq_543;HRSCAF=1457
GCF_003713225.1	Primary Assembly	Un			RHJU01000540.1	Chromosome		NW_020850754.1	unplaced-scaffold	18849			SczI0sq_544;HRSCAF=1459
GCF_003713225.1	Primary Assembly	Un			RHJU01000541.1	Chromosome		NW_020850755.1	unplaced-scaffold	22658			SczI0sq_545;HRSCAF=1460
GCF_003713225.1	Primary Assembly	Un			RHJU01000542.1	Chromosome		NW_020850756.1	unplaced-scaffold	16528			SczI0sq_546;HRSCAF=1461
GCF_003713225.1	Primary Assembly	Un			RHJU01000543.1	Chromosome		NW_020850757.1	unplaced-scaffold	28130			SczI0sq_547;HRSCAF=1462
GCF_003713225.1	Primary Assembly	Un			RHJU01000544.1	Chromosome		NW_020850758.1	unplaced-scaffold	30115			SczI0sq_548;HRSCAF=1463
GCF_003713225.1	Primary Assembly	Un			RHJU01000545.1	Chromosome		NW_020850759.1	unplaced-scaffold	21613			SczI0sq_549;HRSCAF=1464
GCF_003713225.1	Primary Assembly	Un			RHJU01000546.1	Chromosome		NW_020850761.1	unplaced-scaffold	19603			SczI0sq_550;HRSCAF=1465
GCF_003713225.1	Primary Assembly	Un			RHJU01000547.1	Chromosome		NW_020850762.1	unplaced-scaffold	26668			SczI0sq_551;HRSCAF=1466
GCF_003713225.1	Primary Assembly	Un			RHJU01000548.1	Chromosome		NW_020850763.1	unplaced-scaffold	20419			SczI0sq_552;HRSCAF=1468
GCF_003713225.1	Primary Assembly	Un			RHJU01000549.1	Chromosome		NW_020850764.1	unplaced-scaffold	20535			SczI0sq_553;HRSCAF=1469
GCF_003713225.1	Primary Assembly	Un			RHJU01000550.1	Chromosome		NW_020850765.1	unplaced-scaffold	1573			SczI0sq_554;HRSCAF=1470
GCF_003713225.1	Primary Assembly	Un			RHJU01000551.1	Chromosome		NW_020850766.1	unplaced-scaffold	20126			SczI0sq_555;HRSCAF=1471
GCF_003713225.1	Primary Assembly	Un			RHJU01000552.1	Chromosome		NW_020850767.1	unplaced-scaffold	24144			SczI0sq_556;HRSCAF=1472
GCF_003713225.1	Primary Assembly	Un			RHJU01000553.1	Chromosome		NW_020850768.1	unplaced-scaffold	14495			SczI0sq_557;HRSCAF=1473
GCF_003713225.1	Primary Assembly	Un			RHJU01000554.1	Chromosome		NW_020850769.1	unplaced-scaffold	17810			SczI0sq_558;HRSCAF=1474
GCF_003713225.1	Primary Assembly	Un			RHJU01000555.1	Chromosome		NW_020850770.1	unplaced-scaffold	29092			SczI0sq_559;HRSCAF=1475
GCF_003713225.1	Primary Assembly	Un			RHJU01000556.1	Chromosome		NW_020850772.1	unplaced-scaffold	23142			SczI0sq_560;HRSCAF=1476
GCF_003713225.1	Primary Assembly	Un			RHJU01000557.1	Chromosome		NW_020850773.1	unplaced-scaffold	16302			SczI0sq_561;HRSCAF=1477
GCF_003713225.1	Primary Assembly	Un			RHJU01000558.1	Chromosome		NW_020850774.1	unplaced-scaffold	52887			SczI0sq_562;HRSCAF=1478
GCF_003713225.1	Primary Assembly	Un			RHJU01000559.1	Chromosome		NW_020850775.1	unplaced-scaffold	2890			SczI0sq_563;HRSCAF=1479
GCF_003713225.1	Primary Assembly	Un			RHJU01000560.1	Chromosome		NW_020850776.1	unplaced-scaffold	27179			SczI0sq_564;HRSCAF=1480
GCF_003713225.1	Primary Assembly	Un			RHJU01000561.1	Chromosome		NW_020850777.1	unplaced-scaffold	23583			SczI0sq_565;HRSCAF=1481
GCF_003713225.1	Primary Assembly	Un			RHJU01000562.1	Chromosome		NW_020850778.1	unplaced-scaffold	8148			SczI0sq_566;HRSCAF=1482
GCF_003713225.1	Primary Assembly	Un			RHJU01000563.1	Chromosome		NW_020850779.1	unplaced-scaffold	46825			SczI0sq_567;HRSCAF=1483
GCF_003713225.1	Primary Assembly	Un			RHJU01000564.1	Chromosome		NW_020850780.1	unplaced-scaffold	23848			SczI0sq_568;HRSCAF=1484
GCF_003713225.1	Primary Assembly	Un			RHJU01000565.1	Chromosome		NW_020850781.1	unplaced-scaffold	28761			SczI0sq_569;HRSCAF=1485
GCF_003713225.1	Primary Assembly	Un			RHJU01000566.1	Chromosome		NW_020850783.1	unplaced-scaffold	2650			SczI0sq_570;HRSCAF=1486
GCF_003713225.1	Primary Assembly	Un			RHJU01000567.1	Chromosome		NW_020850784.1	unplaced-scaffold	36523			SczI0sq_571;HRSCAF=1488
GCF_003713225.1	Primary Assembly	Un			RHJU01000568.1	Chromosome		NW_020850785.1	unplaced-scaffold	30655			SczI0sq_572;HRSCAF=1489
GCF_003713225.1	Primary Assembly	Un			RHJU01000569.1	Chromosome		NW_020850786.1	unplaced-scaffold	42448			SczI0sq_573;HRSCAF=1490
GCF_003713225.1	Primary Assembly	Un			RHJU01000570.1	Chromosome		NW_020850787.1	unplaced-scaffold	80435			SczI0sq_574;HRSCAF=1491
GCF_003713225.1	Primary Assembly	Un			RHJU01000571.1	Chromosome		NW_020850788.1	unplaced-scaffold	13922			SczI0sq_575;HRSCAF=1492
GCF_003713225.1	Primary Assembly	Un			RHJU01000572.1	Chromosome		NW_020850789.1	unplaced-scaffold	19956			SczI0sq_576;HRSCAF=1493
GCF_003713225.1	Primary Assembly	Un			RHJU01000573.1	Chromosome		NW_020850790.1	unplaced-scaffold	20831			SczI0sq_577;HRSCAF=1494
GCF_003713225.1	Primary Assembly	Un			RHJU01000574.1	Chromosome		NW_020850791.1	unplaced-scaffold	29692			SczI0sq_578;HRSCAF=1495
GCF_003713225.1	Primary Assembly	Un			RHJU01000575.1	Chromosome		NW_020850792.1	unplaced-scaffold	19978			SczI0sq_579;HRSCAF=1496
GCF_003713225.1	Primary Assembly	Un			RHJU01000576.1	Chromosome		NW_020850794.1	unplaced-scaffold	27660			SczI0sq_580;HRSCAF=1499
GCF_003713225.1	Primary Assembly	Un			RHJU01000577.1	Chromosome		NW_020850795.1	unplaced-scaffold	17794			SczI0sq_581;HRSCAF=1500
GCF_003713225.1	Primary Assembly	Un			RHJU01000578.1	Chromosome		NW_020850796.1	unplaced-scaffold	5159			SczI0sq_582;HRSCAF=1501
GCF_003713225.1	Primary Assembly	Un			RHJU01000579.1	Chromosome		NW_020850797.1	unplaced-scaffold	30348			SczI0sq_583;HRSCAF=1503
GCF_003713225.1	Primary Assembly	Un			RHJU01000580.1	Chromosome		NW_020850798.1	unplaced-scaffold	26645			SczI0sq_584;HRSCAF=1504
GCF_003713225.1	Primary Assembly	Un			RHJU01000581.1	Chromosome		NW_020850799.1	unplaced-scaffold	37710			SczI0sq_585;HRSCAF=1505
GCF_003713225.1	Primary Assembly	Un			RHJU01000582.1	Chromosome		NW_020850800.1	unplaced-scaffold	19440			SczI0sq_586;HRSCAF=1506
GCF_003713225.1	Primary Assembly	Un			RHJU01000583.1	Chromosome		NW_020850801.1	unplaced-scaffold	6491			SczI0sq_588;HRSCAF=1508
GCF_003713225.1	Primary Assembly	Un			RHJU01000584.1	Chromosome		NW_020850802.1	unplaced-scaffold	22422			SczI0sq_589;HRSCAF=1509
GCF_003713225.1	Primary Assembly	Un			RHJU01000585.1	Chromosome		NW_020850804.1	unplaced-scaffold	21850			SczI0sq_590;HRSCAF=1510
GCF_003713225.1	Primary Assembly	Un			RHJU01000586.1	Chromosome		NW_020850805.1	unplaced-scaffold	12206			SczI0sq_591;HRSCAF=1511
GCF_003713225.1	Primary Assembly	Un			RHJU01000587.1	Chromosome		NW_020850806.1	unplaced-scaffold	26877			SczI0sq_592;HRSCAF=1512
GCF_003713225.1	Primary Assembly	Un			RHJU01000588.1	Chromosome		NW_020850807.1	unplaced-scaffold	35968			SczI0sq_593;HRSCAF=1513
GCF_003713225.1	Primary Assembly	Un			RHJU01000589.1	Chromosome		NW_020850808.1	unplaced-scaffold	21585			SczI0sq_594;HRSCAF=1514
GCF_003713225.1	Primary Assembly	Un			RHJU01000590.1	Chromosome		NW_020850809.1	unplaced-scaffold	14253			SczI0sq_595;HRSCAF=1515
GCF_003713225.1	Primary Assembly	Un			RHJU01000591.1	Chromosome		NW_020850810.1	unplaced-scaffold	3140			SczI0sq_596;HRSCAF=1516
GCF_003713225.1	Primary Assembly	Un			RHJU01000592.1	Chromosome		NW_020850811.1	unplaced-scaffold	32847			SczI0sq_597;HRSCAF=1517
GCF_003713225.1	Primary Assembly	Un			RHJU01000593.1	Chromosome		NW_020850812.1	unplaced-scaffold	17219			SczI0sq_598;HRSCAF=1518
GCF_003713225.1	Primary Assembly	Un			RHJU01000594.1	Chromosome		NW_020850813.1	unplaced-scaffold	12473			SczI0sq_599;HRSCAF=1519
GCF_003713225.1	Primary Assembly	Un			RHJU01000595.1	Chromosome		NW_020850816.1	unplaced-scaffold	18454			SczI0sq_600;HRSCAF=1520
GCF_003713225.1	Primary Assembly	Un			RHJU01000596.1	Chromosome		NW_020850817.1	unplaced-scaffold	22886			SczI0sq_602;HRSCAF=1522
GCF_003713225.1	Primary Assembly	Un			RHJU01000597.1	Chromosome		NW_020850818.1	unplaced-scaffold	25894			SczI0sq_603;HRSCAF=1523
GCF_003713225.1	Primary Assembly	Un			RHJU01000598.1	Chromosome		NW_020850819.1	unplaced-scaffold	15512			SczI0sq_604;HRSCAF=1524
GCF_003713225.1	Primary Assembly	Un			RHJU01000599.1	Chromosome		NW_020850820.1	unplaced-scaffold	19987			SczI0sq_605;HRSCAF=1525
GCF_003713225.1	Primary Assembly	Un			RHJU01000600.1	Chromosome		NW_020850821.1	unplaced-scaffold	23222			SczI0sq_606;HRSCAF=1526
GCF_003713225.1	Primary Assembly	Un			RHJU01000601.1	Chromosome		NW_020850822.1	unplaced-scaffold	20590			SczI0sq_607;HRSCAF=1527
GCF_003713225.1	Primary Assembly	Un			RHJU01000602.1	Chromosome		NW_020850823.1	unplaced-scaffold	19079			SczI0sq_608;HRSCAF=1528
GCF_003713225.1	Primary Assembly	Un			RHJU01000603.1	Chromosome		NW_020850824.1	unplaced-scaffold	17191			SczI0sq_609;HRSCAF=1529
GCF_003713225.1	Primary Assembly	Un			RHJU01000604.1	Chromosome		NW_020850826.1	unplaced-scaffold	13716			SczI0sq_610;HRSCAF=1530
GCF_003713225.1	Primary Assembly	Un			RHJU01000605.1	Chromosome		NW_020850827.1	unplaced-scaffold	23358			SczI0sq_611;HRSCAF=1531
GCF_003713225.1	Primary Assembly	Un			RHJU01000606.1	Chromosome		NW_020850828.1	unplaced-scaffold	40800			SczI0sq_612;HRSCAF=1532
