Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000487.1	Chromosome			unplaced-scaffold	35978			Contig1547
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000488.1	Chromosome			unplaced-scaffold	35974			Contig2152
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000489.1	Chromosome			unplaced-scaffold	35973			Contig2986
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000490.1	Chromosome			unplaced-scaffold	35944			Contig514
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000491.1	Chromosome			unplaced-scaffold	35864			Contig2388
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000492.1	Chromosome			unplaced-scaffold	35835			Contig2943
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000493.1	Chromosome			unplaced-scaffold	35810			Contig2681
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000494.1	Chromosome			unplaced-scaffold	35804			Contig783
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000495.1	Chromosome			unplaced-scaffold	35764			Contig1120
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000496.1	Chromosome			unplaced-scaffold	35756			Contig694
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000497.1	Chromosome			unplaced-scaffold	35735			Contig43
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000498.1	Chromosome			unplaced-scaffold	35699			Contig737
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000499.1	Chromosome			unplaced-scaffold	35681			Contig2998
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000500.1	Chromosome			unplaced-scaffold	35679			Contig1153
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000501.1	Chromosome			unplaced-scaffold	35642			Contig610
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000502.1	Chromosome			unplaced-scaffold	35639			Contig1087
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000503.1	Chromosome			unplaced-scaffold	35602			Contig1451
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000504.1	Chromosome			unplaced-scaffold	35599			Contig1877
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000505.1	Chromosome			unplaced-scaffold	35594			Contig206
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000506.1	Chromosome			unplaced-scaffold	35558			Contig245
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000507.1	Chromosome			unplaced-scaffold	35533			Contig2917
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000508.1	Chromosome			unplaced-scaffold	35527			Contig1135
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000509.1	Chromosome			unplaced-scaffold	35499			Contig1886
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000510.1	Chromosome			unplaced-scaffold	35494			Contig1592
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000511.1	Chromosome			unplaced-scaffold	35477			Contig2822
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000512.1	Chromosome			unplaced-scaffold	35470			Contig2060
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000513.1	Chromosome			unplaced-scaffold	35437			Contig2810
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000514.1	Chromosome			unplaced-scaffold	35417			Contig1804
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000515.1	Chromosome			unplaced-scaffold	35413			Contig2465
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000516.1	Chromosome			unplaced-scaffold	35353			Contig1454
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000517.1	Chromosome			unplaced-scaffold	35331			Contig2988
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000518.1	Chromosome			unplaced-scaffold	35261			Contig1449
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000519.1	Chromosome			unplaced-scaffold	35259			Contig2843
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000520.1	Chromosome			unplaced-scaffold	35229			Contig2059
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000521.1	Chromosome			unplaced-scaffold	35214			Contig1002
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000522.1	Chromosome			unplaced-scaffold	35208			Contig57
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000523.1	Chromosome			unplaced-scaffold	35206			Contig336
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000524.1	Chromosome			unplaced-scaffold	35204			Contig1620
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000525.1	Chromosome			unplaced-scaffold	35189			Contig347
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000526.1	Chromosome			unplaced-scaffold	35169			Contig1772
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000527.1	Chromosome			unplaced-scaffold	35159			Contig1256
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000528.1	Chromosome			unplaced-scaffold	35105			Contig2832
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000529.1	Chromosome			unplaced-scaffold	35096			Contig523
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000530.1	Chromosome			unplaced-scaffold	35089			Contig923
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000531.1	Chromosome			unplaced-scaffold	35072			Contig535
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000532.1	Chromosome			unplaced-scaffold	35068			Contig1008
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000533.1	Chromosome			unplaced-scaffold	35020			Contig2257
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000534.1	Chromosome			unplaced-scaffold	35011			Contig2512
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000535.1	Chromosome			unplaced-scaffold	34999			Contig990
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000536.1	Chromosome			unplaced-scaffold	34976			Contig1258
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000537.1	Chromosome			unplaced-scaffold	34968			Contig1143
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000538.1	Chromosome			unplaced-scaffold	34920			Contig1698
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000539.1	Chromosome			unplaced-scaffold	34899			Contig774
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000540.1	Chromosome			unplaced-scaffold	34858			Contig2921
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000541.1	Chromosome			unplaced-scaffold	34850			Contig1212
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000542.1	Chromosome			unplaced-scaffold	34841			Contig363
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000543.1	Chromosome			unplaced-scaffold	34839			Contig2317
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000544.1	Chromosome			unplaced-scaffold	34765			Contig2587
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000545.1	Chromosome			unplaced-scaffold	34763			Contig1756
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000546.1	Chromosome			unplaced-scaffold	34729			Contig809
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000547.1	Chromosome			unplaced-scaffold	34713			Contig2771
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000548.1	Chromosome			unplaced-scaffold	34701			Contig1328
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000549.1	Chromosome			unplaced-scaffold	34676			Contig421
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000550.1	Chromosome			unplaced-scaffold	34673			Contig1501
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000551.1	Chromosome			unplaced-scaffold	34627			Contig49
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000552.1	Chromosome			unplaced-scaffold	34624			Contig2559
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000553.1	Chromosome			unplaced-scaffold	34612			Contig541
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000554.1	Chromosome			unplaced-scaffold	34545			Contig2536
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000555.1	Chromosome			unplaced-scaffold	34534			Contig220
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000556.1	Chromosome			unplaced-scaffold	34524			Contig2785
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000557.1	Chromosome			unplaced-scaffold	34473			Contig1380
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000558.1	Chromosome			unplaced-scaffold	34459			Contig32
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000559.1	Chromosome			unplaced-scaffold	34453			Contig15
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000560.1	Chromosome			unplaced-scaffold	34414			Contig141
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000561.1	Chromosome			unplaced-scaffold	34398			Contig1141
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000562.1	Chromosome			unplaced-scaffold	34396			Contig1809
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000563.1	Chromosome			unplaced-scaffold	34359			Contig203
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000564.1	Chromosome			unplaced-scaffold	34329			Contig2222
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000565.1	Chromosome			unplaced-scaffold	34314			Contig126
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000566.1	Chromosome			unplaced-scaffold	34286			Contig62
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000567.1	Chromosome			unplaced-scaffold	34276			Contig1549
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000568.1	Chromosome			unplaced-scaffold	34256			Contig940
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000569.1	Chromosome			unplaced-scaffold	34256			Contig1693
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000570.1	Chromosome			unplaced-scaffold	34255			Contig2176
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000571.1	Chromosome			unplaced-scaffold	34213			Contig1577
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000572.1	Chromosome			unplaced-scaffold	34212			Contig342
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000573.1	Chromosome			unplaced-scaffold	34207			Contig1927
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000574.1	Chromosome			unplaced-scaffold	34193			Contig2516
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000575.1	Chromosome			unplaced-scaffold	34189			Contig1699
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000576.1	Chromosome			unplaced-scaffold	34166			Contig1415
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000577.1	Chromosome			unplaced-scaffold	34159			Contig995
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000578.1	Chromosome			unplaced-scaffold	34149			Contig2022
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000579.1	Chromosome			unplaced-scaffold	34146			Contig91
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000580.1	Chromosome			unplaced-scaffold	34145			Contig2360
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000581.1	Chromosome			unplaced-scaffold	34129			Contig2967
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000582.1	Chromosome			unplaced-scaffold	34102			Contig2246
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000583.1	Chromosome			unplaced-scaffold	34101			Contig999
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000584.1	Chromosome			unplaced-scaffold	34095			Contig1785
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000585.1	Chromosome			unplaced-scaffold	34084			Contig2598
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000586.1	Chromosome			unplaced-scaffold	34055			Contig1230
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000587.1	Chromosome			unplaced-scaffold	33995			Contig1080
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000588.1	Chromosome			unplaced-scaffold	33960			Contig1473
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000589.1	Chromosome			unplaced-scaffold	33909			Contig2140
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000590.1	Chromosome			unplaced-scaffold	33894			Contig816
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000591.1	Chromosome			unplaced-scaffold	33893			Contig2999
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000592.1	Chromosome			unplaced-scaffold	33873			Contig1203
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000593.1	Chromosome			unplaced-scaffold	33811			Contig22
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000594.1	Chromosome			unplaced-scaffold	33765			Contig2583
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000595.1	Chromosome			unplaced-scaffold	33745			Contig1686
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000596.1	Chromosome			unplaced-scaffold	33736			Contig417
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000597.1	Chromosome			unplaced-scaffold	33706			Contig2779
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000598.1	Chromosome			unplaced-scaffold	33699			Contig503
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000599.1	Chromosome			unplaced-scaffold	33698			Contig1126
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000600.1	Chromosome			unplaced-scaffold	33658			Contig2397
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000601.1	Chromosome			unplaced-scaffold	33653			Contig685
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000602.1	Chromosome			unplaced-scaffold	33615			Contig2266
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000603.1	Chromosome			unplaced-scaffold	33595			Contig903
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000604.1	Chromosome			unplaced-scaffold	33595			Contig2881
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000605.1	Chromosome			unplaced-scaffold	33580			Contig1145
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000606.1	Chromosome			unplaced-scaffold	33560			Contig2543
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000607.1	Chromosome			unplaced-scaffold	33544			Contig741
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000608.1	Chromosome			unplaced-scaffold	33533			Contig1912
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000609.1	Chromosome			unplaced-scaffold	33532			Contig1294
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000610.1	Chromosome			unplaced-scaffold	33470			Contig1282
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000611.1	Chromosome			unplaced-scaffold	33424			Contig524
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000612.1	Chromosome			unplaced-scaffold	33414			Contig239
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000613.1	Chromosome			unplaced-scaffold	33401			Contig163
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000614.1	Chromosome			unplaced-scaffold	33386			Contig1390
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000615.1	Chromosome			unplaced-scaffold	33354			Contig2520
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000616.1	Chromosome			unplaced-scaffold	33353			Contig1807
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000617.1	Chromosome			unplaced-scaffold	33347			Contig191
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000618.1	Chromosome			unplaced-scaffold	33309			Contig679
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000619.1	Chromosome			unplaced-scaffold	33296			Contig9
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000620.1	Chromosome			unplaced-scaffold	33233			Contig2379
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000621.1	Chromosome			unplaced-scaffold	33215			Contig2499
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000622.1	Chromosome			unplaced-scaffold	33212			Contig2221
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000623.1	Chromosome			unplaced-scaffold	33190			Contig2557
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000624.1	Chromosome			unplaced-scaffold	33172			Contig2074
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000625.1	Chromosome			unplaced-scaffold	33155			Contig100
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000626.1	Chromosome			unplaced-scaffold	33119			Contig2320
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000627.1	Chromosome			unplaced-scaffold	33063			Contig1914
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000628.1	Chromosome			unplaced-scaffold	33030			Contig949
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000629.1	Chromosome			unplaced-scaffold	32993			Contig577
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000630.1	Chromosome			unplaced-scaffold	32987			Contig636
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000631.1	Chromosome			unplaced-scaffold	32984			Contig180
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000632.1	Chromosome			unplaced-scaffold	32955			Contig69
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000633.1	Chromosome			unplaced-scaffold	32928			Contig1511
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000634.1	Chromosome			unplaced-scaffold	32883			Contig2778
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000635.1	Chromosome			unplaced-scaffold	32879			Contig887
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000636.1	Chromosome			unplaced-scaffold	32870			Contig1254
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000637.1	Chromosome			unplaced-scaffold	32831			Contig2591
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000638.1	Chromosome			unplaced-scaffold	32826			Contig2228
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000639.1	Chromosome			unplaced-scaffold	32764			Contig872
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000640.1	Chromosome			unplaced-scaffold	32725			Contig1060
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000641.1	Chromosome			unplaced-scaffold	32724			Contig1027
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000642.1	Chromosome			unplaced-scaffold	32676			Contig1677
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000643.1	Chromosome			unplaced-scaffold	32664			Contig251
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000644.1	Chromosome			unplaced-scaffold	32647			Contig1252
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000645.1	Chromosome			unplaced-scaffold	32632			Contig1180
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000646.1	Chromosome			unplaced-scaffold	32606			Contig423
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000647.1	Chromosome			unplaced-scaffold	32603			Contig2525
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000648.1	Chromosome			unplaced-scaffold	32590			Contig659
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000649.1	Chromosome			unplaced-scaffold	32565			Contig1248
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000650.1	Chromosome			unplaced-scaffold	32547			Contig1579
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000651.1	Chromosome			unplaced-scaffold	32547			Contig3021
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000652.1	Chromosome			unplaced-scaffold	32534			Contig1847
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000653.1	Chromosome			unplaced-scaffold	32510			Contig1114
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000654.1	Chromosome			unplaced-scaffold	32504			Contig2889
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000655.1	Chromosome			unplaced-scaffold	32455			Contig512
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000656.1	Chromosome			unplaced-scaffold	32436			Contig704
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000657.1	Chromosome			unplaced-scaffold	32403			Contig1518
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000658.1	Chromosome			unplaced-scaffold	32378			Contig1659
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000659.1	Chromosome			unplaced-scaffold	32345			Contig351
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000660.1	Chromosome			unplaced-scaffold	32345			Contig1396
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000661.1	Chromosome			unplaced-scaffold	32300			Contig437
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000662.1	Chromosome			unplaced-scaffold	32251			Contig1225
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000663.1	Chromosome			unplaced-scaffold	32246			Contig1280
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000664.1	Chromosome			unplaced-scaffold	32218			Contig916
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000665.1	Chromosome			unplaced-scaffold	32216			Contig825
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000666.1	Chromosome			unplaced-scaffold	32211			Contig2031
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000667.1	Chromosome			unplaced-scaffold	32210			Contig1846
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000668.1	Chromosome			unplaced-scaffold	32196			Contig1833
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000669.1	Chromosome			unplaced-scaffold	32155			Contig1154
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000670.1	Chromosome			unplaced-scaffold	32080			Contig2421
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000671.1	Chromosome			unplaced-scaffold	32061			Contig911
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000672.1	Chromosome			unplaced-scaffold	32051			Contig1417
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000673.1	Chromosome			unplaced-scaffold	32043			Contig927
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000674.1	Chromosome			unplaced-scaffold	32038			Contig1674
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000675.1	Chromosome			unplaced-scaffold	32001			Contig2892
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000676.1	Chromosome			unplaced-scaffold	31996			Contig102
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000677.1	Chromosome			unplaced-scaffold	31995			Contig2396
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000678.1	Chromosome			unplaced-scaffold	31981			Contig546
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000679.1	Chromosome			unplaced-scaffold	31977			Contig1643
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000680.1	Chromosome			unplaced-scaffold	31966			Contig2254
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000681.1	Chromosome			unplaced-scaffold	31940			Contig2280
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000682.1	Chromosome			unplaced-scaffold	31910			Contig2165
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000683.1	Chromosome			unplaced-scaffold	31906			Contig1093
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000684.1	Chromosome			unplaced-scaffold	31866			Contig1628
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000685.1	Chromosome			unplaced-scaffold	31858			Contig195
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000686.1	Chromosome			unplaced-scaffold	31827			Contig2328
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000687.1	Chromosome			unplaced-scaffold	31805			Contig79
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000688.1	Chromosome			unplaced-scaffold	31801			Contig1570
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000689.1	Chromosome			unplaced-scaffold	31795			Contig1806
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000690.1	Chromosome			unplaced-scaffold	31789			Contig1116
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000691.1	Chromosome			unplaced-scaffold	31787			Contig544
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000692.1	Chromosome			unplaced-scaffold	31760			Contig2579
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000693.1	Chromosome			unplaced-scaffold	31749			Contig2211
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000694.1	Chromosome			unplaced-scaffold	31732			Contig527
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000695.1	Chromosome			unplaced-scaffold	31724			Contig2496
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000696.1	Chromosome			unplaced-scaffold	31666			Contig2601
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000697.1	Chromosome			unplaced-scaffold	31650			Contig473
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000698.1	Chromosome			unplaced-scaffold	31643			Contig2533
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000699.1	Chromosome			unplaced-scaffold	31620			Contig548
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000700.1	Chromosome			unplaced-scaffold	31603			Contig2644
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000701.1	Chromosome			unplaced-scaffold	31593			Contig38
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000702.1	Chromosome			unplaced-scaffold	31554			Contig2980
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000703.1	Chromosome			unplaced-scaffold	31535			Contig2636
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000704.1	Chromosome			unplaced-scaffold	31493			Contig2303
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000705.1	Chromosome			unplaced-scaffold	31490			Contig1662
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000706.1	Chromosome			unplaced-scaffold	31485			Contig1793
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000707.1	Chromosome			unplaced-scaffold	31407			Contig174
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000708.1	Chromosome			unplaced-scaffold	31356			Contig2084
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000709.1	Chromosome			unplaced-scaffold	31350			Contig1805
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000710.1	Chromosome			unplaced-scaffold	31345			Contig1646
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000711.1	Chromosome			unplaced-scaffold	31336			Contig695
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000712.1	Chromosome			unplaced-scaffold	31312			Contig2573
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000713.1	Chromosome			unplaced-scaffold	31308			Contig997
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000714.1	Chromosome			unplaced-scaffold	31308			Contig2024
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000715.1	Chromosome			unplaced-scaffold	31298			Contig1543
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000716.1	Chromosome			unplaced-scaffold	31240			Contig1895
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000717.1	Chromosome			unplaced-scaffold	31212			Contig1413
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000718.1	Chromosome			unplaced-scaffold	31185			Contig2252
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000719.1	Chromosome			unplaced-scaffold	31183			Contig1201
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000720.1	Chromosome			unplaced-scaffold	31179			Contig2755
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000721.1	Chromosome			unplaced-scaffold	31170			Contig382
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000722.1	Chromosome			unplaced-scaffold	31123			Contig603
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000723.1	Chromosome			unplaced-scaffold	31112			Contig1383
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000724.1	Chromosome			unplaced-scaffold	31111			Contig773
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000725.1	Chromosome			unplaced-scaffold	31094			Contig1640
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000726.1	Chromosome			unplaced-scaffold	31087			Contig1012
GCA_036785865.1	Primary Assembly	Un			JAZHGG010000727.1	Chromosome			unplaced-scaffold	31054			Contig360
